StartTime|EndTime|StartLoc|EndLoc|Player|Team|ActionType|BodyPart|Result|startLocAngAway|startLocAngHome|startLocDistHome|startLocDistAway|endLocAngHome|endLocAngAway|endLocDistHome|endLocDistAway|distCoveredX|distCoveredY
00:00:00.622|00:00:01.037|[60.0, 40.0]|[61.1, 38.6]|8404.0|175.0|pass|foot_right|success|1.4382447944982226|1.4711276743037347|60.29925372672534|45.39823785126467|1.4956516715403616|1.4663937150775903|61.27291408118272|44.14034435751493|1.1000000000000014|1.3999999999999986
00:00:01.037|00:00:01.225|[61.1, 38.6]|[61.3, 38.4]|8403.0|175.0|dribble|foot|success|1.4663937150775903|1.4956516715403616|61.27291408118272|44.14034435751493|1.499141076259659|1.4704480187672442|61.4577090363772|43.92095172010734|0.19999999999999574|0.20000000000000284
00:00:01.225|00:00:02.808|[61.3, 38.4]|[37.5, 42.3]|8403.0|175.0|pass|foot_right|success|1.4704480187672442|1.499141076259659|61.4577090363772|43.92095172010734|1.352974599018165|1.4484475305414564|38.40755134084962|68.00838183635896|23.799999999999997|3.8999999999999986
00:00:02.808|00:00:03.812|[37.5, 42.3]|[41.0, 41.9]|5537.0|175.0|dribble|foot|success|1.4484475305414564|1.352974599018165|38.40755134084962|68.00838183635896|1.380446211664472|1.4479800884870164|41.75416146924759|64.48573485663321|3.5|0.3999999999999986
00:00:03.812|00:00:06.311|[41.0, 41.9]|[83.5, 23.3]|5537.0|175.0|pass|foot_right|success|1.4479800884870164|1.380446211664472|41.75416146924759|64.48573485663321|1.44334719154031|1.1090109130344556|84.18277733598482|24.015411718311224|42.5|18.599999999999998
||||||||||||||||||
00:00:06.351|00:00:09.744|[84.0, 23.3]|[112.1, 14.9]|8215.0|175.0|pass|foot|success|1.0995587307178731|1.4440977009743572|84.67874585750548|23.568835355188853|1.4020333814690171|0.35589876547241156|113.71552224740472|20.37694775966214|28.099999999999994|8.4
00:00:09.744|00:00:11.733|[112.1, 14.9]|[117.2, 22.8]|5548.0|175.0|dribble|foot|success|0.35589876547241156|1.4020333814690171|113.71552224740472|20.37694775966214|1.475522507401596|0.8281072191624527|117.73393733329401|16.561400906928135|5.1000000000000085|7.9
00:00:11.733|00:00:12.419|[117.2, 22.8]|[111.9, 32.6]|5548.0|175.0|cross|foot_left|fail|0.8281072191624527|1.475522507401596|117.73393733329401|16.561400906928135|1.5582858088341276|1.3706152588290084|111.90875747679446|7.040596565632778|5.299999999999997|9.8
||||||||||||||||||
00:00:25.715|00:00:27.306|[101.9, 0.1]|[116.1, 8.0]|40538.0|175.0|throw_in|foot|success|0.09119180204419647|1.249634700480933|107.39096796285989|34.041445327717796|1.3504863941543421|0.40349838263509435|118.97566978168267|28.270302439132127|14.199999999999989|7.9
00:00:27.340|00:00:28.073|[116.1, 8.0]|[116.8, 4.0]|8403.0|175.0|dribble|foot|success|0.40349838263509435|1.3504863941543421|118.97566978168267|28.270302439132127|1.319381710697488|0.3747460721607261|120.59121029328796|32.237245539903064|0.7000000000000028|4.0
00:00:28.541|00:00:28.608|[116.8, 4.0]|[113.9, 4.8]|8403.0|175.0|pass|foot_right|fail|0.3747460721607261|1.319381710697488|120.59121029328796|32.237245539903064|1.3198358868301918|0.29584961215842287|117.58337467516401|30.526218239408564|2.8999999999999915|0.7999999999999998
00:00:30.787|00:00:33.136|[8.6, 67.2]|[44.8, 65.2]|40460.0|189.0|pass|foot_right|fail|1.2391205400107768|0.25346502233863655|34.295772334210525|101.95685361955812|0.9624713181763235|1.0926378630212161|54.59377253863301|67.80471959974469|36.199999999999996|2.0
00:00:33.136|00:00:34.177|[75.3, 14.9]|[84.0, 10.7]|8556.0|175.0|pass|foot_left|success|0.9992886921220068|1.3223833968073997|77.68461881222048|35.31147122395214|1.3002179136519632|0.7335260021406821|87.17161235172836|31.36702089775183|8.700000000000003|4.200000000000001
00:00:34.177|00:00:34.204|[84.0, 10.7]|[82.9, 10.7]|40538.0|175.0|dribble|foot|success|0.7335260021406821|1.3002179136519632|87.17161235172836|31.36702089775183|1.2968035481625444|0.75897259813763|86.11213619461546|32.113859936170854|1.0999999999999943|0.0
00:00:34.337|00:00:35.416|[82.9, 10.7]|[74.5, 8.4]|40538.0|175.0|pass|foot_left|success|0.75897259813763|1.2968035481625444|86.11213619461546|32.113859936170854|1.2398127951082965|0.8725210878555648|78.77569422099688|39.819718733311014|8.400000000000006|2.299999999999999
00:00:35.416|00:00:35.584|[74.5, 8.4]|[74.5, 8.4]|8556.0|175.0|dribble|foot|success|0.8725210878555648|1.2398127951082965|78.77569422099688|39.819718733311014|1.2398127951082965|0.8725210878555648|78.77569422099688|39.819718733311014|0.0|0.0
00:00:35.584|00:00:36.750|[74.5, 8.4]|[91.5, 3.0]|8556.0|175.0|pass|foot_right|success|0.8725210878555648|1.2398127951082965|78.77569422099688|39.819718733311014|1.244135828220825|0.41071696311467204|96.6087470159923|33.811980125393426|17.0|5.4
00:00:36.870|00:00:38.272|[91.5, 3.0]|[98.8, 13.1]|8403.0|175.0|pass|head|success|0.41071696311467204|1.244135828220825|96.6087470159923|33.811980125393426|1.362331108414909|0.2883812329977253|100.98638522097916|21.80022935659164|7.299999999999997|10.1
00:00:38.272|00:00:40.939|[98.8, 13.1]|[118.1, 12.9]|5548.0|175.0|dribble|foot|success|0.2883812329977253|1.362331108414909|100.98638522097916|21.80022935659164|1.3939995534845155|0.5556117015266453|119.97007960320774|24.835861168882385|19.299999999999997|0.1999999999999993
||||||||||||||||||
