StartTime|EndTime|StartLoc|EndLoc|Player|Team|ActionType|BodyPart|Result|startLocAngAway|startLocAngHome|startLocDistHome|startLocDistAway|endLocAngHome|endLocAngAway|endLocDistHome|endLocDistAway|distCoveredX|distCoveredY
00:00:00.244|00:00:00.840|[60.0, 40.0]|[59.6, 41.8]|24035.0|216.0|pass|foot_right|success|1.4382447944982226|1.4711276743037347|60.29925372672534|45.39823785126467|1.4406634353404915|1.4006512598365273|60.108235708594876|46.06517122512408|0.3999999999999986|1.7999999999999972
00:00:00.855|00:00:01.555|[59.5, 41.5]|[54.4, 41.8]|11813.0|216.0|pass|foot_right|success|1.4074301786866208|1.4454072064533803|59.970826240764765|46.11398920067532|1.4283846041970603|1.417849998111364|54.9563463123232|51.197656196353364|5.100000000000001|0.29999999999999716
00:00:01.555|00:00:02.116|[54.4, 41.8]|[54.4, 41.8]|6745.0|216.0|dribble|foot|success|1.417849998111364|1.4283846041970603|54.9563463123232|51.197656196353364|1.4283846041970603|1.417849998111364|54.9563463123232|51.197656196353364|0.0|0.0
00:00:02.116|00:00:04.415|[54.4, 41.8]|[38.3, 10.4]|6745.0|216.0|pass|foot_left|success|1.417849998111364|1.4283846041970603|54.9563463123232|51.197656196353364|1.0185588483368901|1.2307197062294357|44.98722040757797|70.75203177294628|16.1|31.4
00:00:04.415|00:00:04.911|[38.3, 10.4]|[34.4, 12.7]|27054.0|216.0|dribble|foot|success|1.2307197062294357|1.0185588483368901|44.98722040757797|70.75203177294628|1.016388760544645|1.277780889599465|40.46047453997543|73.74313527373242|3.8999999999999986|2.299999999999999
00:00:06.559|00:00:08.194|[34.4, 12.7]|[16.1, 24.7]|27054.0|216.0|pass|foot_left|success|1.277780889599465|1.016388760544645|40.46047453997543|73.74313527373242|1.0469804666390807|1.4665635292181811|18.593009439033803|89.38512180447034|18.299999999999997|12.0
00:00:08.194|00:00:08.314|[16.1, 24.7]|[15.6, 24.7]|25881.0|216.0|dribble|foot|success|1.4665635292181811|1.0469804666390807|18.593009439033803|89.38512180447034|1.03320968013615|1.4671423084892643|18.161773041198373|89.88242319830947|0.5000000000000018|0.0
00:00:08.314|00:00:10.232|[15.6, 24.7]|[13.4, 48.0]|25881.0|216.0|pass|foot_right|success|1.4671423084892643|1.03320968013615|18.161773041198373|89.88242319830947|0.76350385227467|1.4191315730732819|19.379370474811612|92.6636929978511|2.1999999999999993|23.3
00:00:10.232|00:00:10.784|[13.4, 48.0]|[11.5, 51.4]|27403.0|216.0|dribble|foot|success|1.4191315730732819|0.76350385227467|19.379370474811612|92.6636929978511|0.5840132630088107|1.3868047898673457|20.856893344887197|95.10525747822777|1.9000000000000004|3.3999999999999986
00:00:11.337|00:00:12.903|[11.5, 51.4]|[22.2, 70.8]|27403.0|216.0|pass|foot_right|success|1.3868047898673457|0.5840132630088107|20.856893344887197|95.10525747822777|0.5428137494865207|1.1525719972156676|42.97766861987746|90.60949177652415|10.7|19.4
00:00:12.903|00:00:14.858|[22.2, 70.8]|[32.6, 73.8]|6856.0|216.0|dribble|foot|success|1.1525719972156676|0.5428137494865207|42.97766861987746|90.60949177652415|0.6862765568035768|1.068165227434541|51.447060168682135|82.61839988767636|10.400000000000002|3.0
||||||||||||||||||
00:00:30.579|00:00:32.085|[33.7, 80.0]|[56.9, 63.6]|6856.0|216.0|throw_in|foot|success|0.9978301839061905|0.6322774482170737|57.02359160908755|84.85098703020489|1.0911110413329015|1.0191413442663497|64.13867787848451|56.47804883315287|23.199999999999996|16.4
00:00:32.085|00:00:32.391|[56.9, 63.6]|[55.3, 60.8]|11675.0|216.0|dribble|foot|success|1.0191413442663497|1.0911110413329015|64.13867787848451|56.47804883315287|1.1195207211525344|1.0762552218311117|61.45185107057394|56.46529907828347|1.6000000000000014|2.8000000000000043
00:00:34.382|00:00:37.156|[55.3, 60.8]|[82.4, 18.5]|11675.0|216.0|pass|foot_left|fail|1.0762552218311117|1.1195207211525344|61.45185107057394|56.46529907828347|1.384862253340788|0.9696365877745733|83.84515489877755|27.40456166407337|27.10000000000001|42.3
00:00:37.156|00:00:38.092|[37.7, 61.6]|[49.7, 62.2]|6679.0|210.0|pass|head|success|1.1816100553409525|0.9388529225240819|46.72312061495893|72.73960406821033|1.0546890571121428|1.0992238116577797|57.143066071046626|62.075196334768044|12.0|0.6000000000000014
00:00:38.092|00:00:39.271|[49.7, 62.2]|[54.6, 75.9]|5560.0|210.0|dribble|foot|success|1.0992238116577797|1.0546890571121428|57.143066071046626|62.075196334768044|0.9162523655296679|0.8772301539879858|68.82419632658271|65.5421238593929|4.899999999999999|13.700000000000003
||||||||||||||||||
||||||||||||||||||
00:00:50.628|00:00:52.684|[61.8, 80.0]|[36.6, 76.5]|6679.0|210.0|throw_in|foot|success|0.7540183327680386|0.9309296775957353|77.04050882490328|63.104991878614484|0.7109469022685899|1.0148296235081553|56.087520893689|80.52831800056425|25.199999999999996|3.5
00:00:52.684|00:00:54.360|[36.6, 76.5]|[35.8, 74.3]|16539.0|210.0|dribble|foot|success|1.0148296235081553|0.7109469022685899|56.087520893689|80.52831800056425|0.7263342217575678|1.043440979368182|53.90482353185102|80.07952297560219|0.8000000000000043|2.200000000000003
00:00:54.360|00:00:56.145|[35.8, 74.3]|[31.3, 41.3]|16539.0|210.0|pass|foot_right|success|1.043440979368182|0.7263342217575678|53.90482353185102|80.07952297560219|1.341665393416558|1.4720681550152968|32.14000622277476|74.06065082079687|4.4999999999999964|33.0
