StartTime|EndTime|StartLoc|EndLoc|Player|Team|ActionType|BodyPart|Result|startLocAngAway|startLocAngHome|startLocDistHome|startLocDistAway|endLocAngHome|endLocAngAway|endLocDistHome|endLocDistAway|distCoveredX|distCoveredY
00:12:49.270|00:12:51.452|[27.6, 26.9]|[34.1, 40.3]|5485.0|771.0|dribble|foot|success|1.4793210641196364|1.3190092582314998|28.498596456667826|77.72496381472301|1.3881055893228673|1.4821715423556918|34.677081768799404|71.17935093831638|6.5|13.399999999999999
00:12:51.452|00:12:52.926|[34.1, 40.3]|[25.8, 59.2]|5485.0|771.0|pass|foot_left|success|1.4821715423556918|1.3881055893228673|34.677081768799404|71.17935093831638|0.797162326547207|1.2627435457711202|36.06494142515693|83.1124539404294|8.3|18.900000000000006
00:12:52.926|00:12:54.150|[25.8, 59.2]|[26.2, 55.4]|5476.0|771.0|dribble|foot|success|1.2627435457711202|0.797162326547207|36.06494142515693|83.1124539404294|0.8858987624520781|1.3056183910869645|33.82898165774429|81.65414870047938|0.3999999999999986|3.8000000000000043
00:12:54.150|00:12:56.020|[26.2, 55.4]|[8.6, 42.0]|5476.0|771.0|pass|foot_right|success|1.3056183910869645|0.8858987624520781|33.82898165774429|81.65414870047938|0.8215270139102239|1.4879985014863628|11.745637488020817|96.73138063730921|17.6|13.399999999999999
00:12:56.020|00:12:57.255|[8.6, 42.0]|[7.7, 41.6]|3099.0|771.0|dribble|foot|success|1.4879985014863628|0.8215270139102239|11.745637488020817|96.73138063730921|0.7919340180433794|1.4928456541457573|10.818964830333817|97.5963626371393|0.8999999999999995|0.3999999999999986
00:12:57.255|00:12:58.873|[7.7, 41.6]|[9.6, 21.2]|3099.0|771.0|pass|foot_left|success|1.4928456541457573|0.7919340180433794|10.818964830333817|97.5963626371393|0.6435011087932844|1.4374209583534212|16.0|96.25487000666513|1.8999999999999995|20.400000000000002
00:12:58.873|00:12:59.804|[9.6, 21.2]|[12.2, 19.8]|6826.0|771.0|dribble|foot|success|1.4374209583534212|0.6435011087932844|16.0|96.25487000666513|0.7097850201606184|1.4189568459712076|18.7211110781385|93.88013634417027|2.5999999999999996|1.3999999999999986
00:12:59.804|00:13:01.626|[12.2, 19.8]|[24.6, 2.7]|6826.0|771.0|pass|foot_right|success|1.4189568459712076|0.7097850201606184|18.7211110781385|93.88013634417027|0.6661103208996185|1.1995449587803686|39.810174578868654|86.27774915932845|12.400000000000002|17.1
00:13:01.626|00:13:05.818|[24.6, 2.7]|[34.5, 14.4]|2999.0|771.0|dribble|foot|success|1.1995449587803686|0.6661103208996185|39.810174578868654|86.27774915932845|1.054150988829391|1.2996300177913818|39.67883566840136|73.17383412122123|9.899999999999999|11.7
00:13:05.818|00:13:06.926|[34.5, 14.4]|[36.9, 30.2]|2999.0|771.0|pass|foot_left|success|1.2996300177913818|1.054150988829391|39.67883566840136|73.17383412122123|1.4681770390899278|1.5150538397713273|37.09514793069304|68.20593815790528|2.3999999999999986|15.799999999999999
