StartTime|EndTime|StartLoc|EndLoc|Player|Team|ActionType|BodyPart|Result|startLocAngAway|startLocAngHome|startLocDistHome|startLocDistAway|endLocAngHome|endLocAngAway|endLocDistHome|endLocDistAway|distCoveredX|distCoveredY
00:00:01.875|00:00:02.341|[61.0, 40.1]|[62.4, 43.5]|20521.0|26.0|pass|foot_right|success|1.4330380578551323|1.4711276743037345|61.30424128883743|44.42082844792519|1.4197128848576732|1.3513818542201121|63.1190145677196|43.646420242672825|1.3999999999999986|3.3999999999999986
00:00:02.341|00:00:02.840|[61.6, 43.7]|[56.1, 42.1]|3944.0|26.0|pass|foot_right|success|1.350907869330389|1.4146112901388843|62.35904104458311|44.47077692147957|1.427402267320984|1.4066426739275089|56.68174309246321|49.566319209721435|5.5|1.6000000000000014
00:00:02.840|00:00:03.777|[56.1, 42.1]|[56.6, 38.6]|3057.0|26.0|dribble|foot|success|1.4066426739275089|1.427402267320984|56.68174309246321|49.566319209721435|1.4897024743212604|1.4760396282499804|56.78661814195313|48.61810362406168|0.5|3.5
00:00:03.777|00:00:05.168|[56.6, 38.6]|[48.9, 14.2]|3057.0|26.0|pass|foot_right|success|1.4760396282499804|1.4897024743212604|56.78661814195313|48.61810362406168|1.1860661099653098|1.2315037123408519|52.75651618520692|59.49159604515582|7.700000000000003|24.400000000000002
00:00:05.168|00:00:05.905|[48.9, 14.2]|[49.0, 12.1]|9627.0|26.0|dribble|foot|success|1.2315037123408519|1.1860661099653098|52.75651618520692|59.49159604515582|1.1504910316231975|1.19801061159097|53.671314498528915|60.12994262428661|0.10000000000000142|2.0999999999999996
00:00:05.905|00:00:06.810|[49.0, 12.1]|[56.1, 5.2]|9627.0|26.0|pass|foot_right|success|1.19801061159097|1.1504910316231975|53.671314498528915|60.12994262428661|1.096510821218549|1.0385362102708982|63.06068505812477|56.75077091987386|7.100000000000001|6.8999999999999995
00:00:06.810|00:00:07.855|[56.1, 5.2]|[62.5, 5.5]|7063.0|26.0|dribble|foot|success|1.0385362102708982|1.096510821218549|63.06068505812477|56.75077091987386|1.1429640149738793|0.9800837027813982|68.69133860975487|51.171281008002914|6.399999999999999|0.2999999999999998
||||||||||||||||||
00:00:08.195|00:00:10.956|[62.5, 5.5]|[84.3, 8.7]|7063.0|26.0|dribble|foot|success|0.9800837027813982|1.1429640149738793|68.69133860975487|51.171281008002914|1.2792307065475168|0.6857295109062863|88.01465787015252|32.68914192816936|21.799999999999997|3.1999999999999993
00:00:10.956|00:00:14.143|[84.3, 8.7]|[87.9, 47.7]|7063.0|26.0|pass|foot_left|fail|0.6857295109062863|1.2792307065475168|88.01465787015252|32.68914192816936|1.4161813569691608|0.8953426263171322|88.96122750951676|21.911184358678558|3.6000000000000085|39.0
00:00:14.143|00:00:14.613|[32.2, 32.4]|[40.9, 34.6]|30702.0|29.0|dribble|foot|success|1.548821842498234|1.5211477204062902|32.239727045990946|72.81758029487109|1.556127452364402|1.5614362257403052|40.90440074124054|64.10280805081786|8.699999999999996|2.200000000000003
00:00:15.196|00:00:16.410|[40.9, 34.6]|[57.1, 55.3]|30702.0|29.0|pass|foot_left|success|1.5614362257403052|1.556127452364402|40.90440074124054|64.10280805081786|1.2137540972843543|1.1523783113765245|60.943416379458085|52.42232348913962|16.200000000000003|20.699999999999996
00:00:16.410|00:00:16.884|[57.1, 55.3]|[56.6, 54.1]|26696.0|29.0|dribble|foot|success|1.1523783113765245|1.2137540972843543|60.943416379458085|52.42232348913962|1.2295642984444066|1.1771794323003584|60.063050205596454|52.40772843770277|0.5|1.1999999999999957
00:00:17.387|00:00:17.546|[56.6, 54.1]|[48.1, 52.3]|26696.0|29.0|pass|foot_right|success|1.1771794323003584|1.2295642984444066|60.063050205596454|52.40772843770277|1.207249709212055|1.2596273880193303|51.46357935472425|59.77039400907442|8.5|1.8000000000000043
00:00:18.264|00:00:18.295|[48.1, 52.3]|[47.4, 49.5]|3607.0|29.0|dribble|foot|success|1.2596273880193303|1.207249709212055|51.46357935472425|59.77039400907442|1.254752749120536|1.3079261203608274|49.869930820084356|59.64905699170776|0.7000000000000028|2.799999999999997
00:00:18.295|00:00:23.477|[47.4, 49.5]|[104.5, 55.8]|3607.0|29.0|pass|foot_right|fail|1.3079261203608274|1.254752749120536|49.869930820084356|59.64905699170776|1.3651334557620625|0.02293175929647557|106.74966042100556|21.805733191066974|57.1|6.299999999999997
00:00:23.477|00:00:26.495|[15.6, 24.3]|[14.2, 33.3]|3262.0|26.0|dribble|foot|success|1.4627180020283488|1.0145051435325225|18.3698121928342|89.92469071395242|1.5215404248105728|1.5630872284149528|14.21724305201258|90.80269819779586|1.4000000000000004|8.999999999999996
00:00:26.495|00:00:28.961|[14.2, 33.3]|[17.2, 58.3]|3262.0|26.0|pass|other|success|1.5630872284149528|1.5215404248105728|14.21724305201258|90.80269819779586|0.6159543152075595|1.3007896019213216|29.77129489961765|91.10065861452375|3.0|25.0
00:00:28.961|00:00:30.253|[17.2, 58.3]|[23.1, 65.6]|3290.0|26.0|dribble|foot|success|1.3007896019213216|0.6159543152075595|29.77129489961765|91.10065861452375|0.6312380546655553|1.2025592726363292|39.14294316987418|87.78479367179717|5.900000000000002|7.299999999999997
00:00:30.253|00:00:31.899|[23.1, 65.6]|[39.1, 74.6]|3290.0|26.0|pass|foot_right|success|1.2025592726363292|0.6312380546655553|39.14294316987418|87.78479367179717|0.7665798079323496|1.0186335152791117|56.366390695165144|77.40264853349657|16.0|9.0
00:00:31.899|00:00:33.035|[39.1, 74.6]|[36.1, 74.1]|3340.0|26.0|dribble|foot|success|1.0186335152791117|0.7665798079323496|56.366390695165144|77.40264853349657|0.7329528618076768|1.0437151060329009|53.95572258806288|79.71963371717159|3.0|0.5
00:00:33.035|00:00:34.085|[36.1, 74.1]|[17.9, 70.9]|3340.0|26.0|pass|foot_right|success|1.0437151060329009|0.7329528618076768|53.95572258806288|79.71963371717159|0.45165254637339175|1.1700688695746986|41.01243713801949|94.59397443812158|18.200000000000003|3.1999999999999886
00:00:34.085|00:00:35.302|[17.9, 70.9]|[22.4, 70.5]|3290.0|26.0|dribble|foot|success|1.1700688695746986|0.45165254637339175|41.01243713801949|94.59397443812158|0.5504311801717847|1.1547082656097445|42.82534296418419|90.30509398699499|4.5|0.4000000000000057
